id,brand,model,vehicle_type,energy_type,price_min,price_max,cltc_range,battery_kwh,fast_charge_minutes,seats,drive_type,adas_level,smart_cockpit,wheelbase,trunk_volume,safety_score,monthly_sales,suitable_scenarios,highlights,weaknesses,source_type,source_url,data_quality_score,estimated_fields,raw_model_year
59,BMW,i4 M50,轿车,纯电,502000,673000,516,81.3,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2940,470,4.8,441,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航516km，电池81.3kWh，快充207kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
60,BMW,i4 xDrive40,轿车,纯电,486000,652000,549,81.3,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2940,470,4.8,440,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航549km，电池81.3kWh，快充207kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
61,BMW,i4 eDrive40,轿车,纯电,488000,655000,598,81.3,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2940,470,4.7,439,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航598km，电池81.3kWh，快充207kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
62,BMW,i4 eDrive35,轿车,纯电,448000,602000,492,67.1,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2940,470,4.7,438,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航492km，电池67.1kWh，快充180kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
63,BMW,i4 eDrive40,轿车,纯电,488000,655000,598,81.3,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2940,470,4.7,437,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航598km，电池81.3kWh，快充207kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
64,BMW,i4 M50,轿车,纯电,508000,681000,521,81.3,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2940,470,4.8,436,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航521km，电池81.3kWh，快充207kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
65,BMW,i4 xDrive40,轿车,纯电,492000,660000,557,81.3,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2940,470,4.8,435,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航557km，电池81.3kWh，快充207kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
66,BMW,i5 eDrive40,轿车,纯电,481000,645000,582,81.2,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2940,470,4.7,434,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航582km，电池81.2kWh，快充205kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
67,BMW,i5 M60,轿车,纯电,588000,789000,512,81.2,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2940,470,4.8,433,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航512km，电池81.2kWh，快充205kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
68,BMW,i5 eDrive40,轿车,纯电,486000,652000,582,81.2,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2940,470,4.7,432,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航582km，电池81.2kWh，快充205kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
69,BMW,i5 M60,轿车,纯电,594000,796000,512,81.2,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2940,470,4.8,431,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航512km，电池81.2kWh，快充205kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
70,BMW,i7 xDrive60,轿车,纯电,539000,723000,625,101.7,25,5,awd,L2,公开规格未覆盖，按品牌与年份估算,3030,470,4.7,430,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航625km，电池101.7kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
71,BMW,i7 M70,轿车,纯电,627000,841000,560,101.7,25,5,awd,L2,公开规格未覆盖，按品牌与年份估算,3030,470,4.7,429,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航560km，电池101.7kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
72,BMW,i7 xDrive60,轿车,纯电,544000,730000,625,101.7,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3030,470,4.8,428,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航625km，电池101.7kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
73,BMW,i7 M70,轿车,纯电,632000,848000,560,101.7,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3030,470,4.8,427,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航560km，电池101.7kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
74,BMW,i7 xDrive60,轿车,纯电,549000,737000,625,101.7,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3030,470,4.8,426,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航625km，电池101.7kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
75,BMW,i7 M70,轿车,纯电,637000,855000,560,101.7,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3030,470,4.8,425,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航560km，电池101.7kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
76,BMW,iX xDrive50,SUV,纯电,586000,786000,630,105.2,25,5,awd,L2,公开规格未覆盖，按品牌与年份估算,3090,520,4.7,424,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航630km，电池105.2kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
77,BMW,iX M60,SUV,纯电,671000,899000,561,105.2,25,5,awd,L2,公开规格未覆盖，按品牌与年份估算,3090,520,4.7,423,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航561km，电池105.2kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
78,BMW,iX xDrive40,SUV,纯电,486000,652000,425,71.0,25,5,awd,L2,公开规格未覆盖，按品牌与年份估算,3000,520,4.6,422,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航425km，电池71.0kWh，快充150kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
79,BMW,iX xDrive50,SUV,纯电,586000,786000,630,105.2,25,5,awd,L2,公开规格未覆盖，按品牌与年份估算,3090,520,4.7,421,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航630km，电池105.2kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
80,BMW,iX xDrive50,SUV,纯电,591000,793000,629,105.2,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3090,520,4.8,420,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航629km，电池105.2kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
81,BMW,iX M60,SUV,纯电,676000,907000,563,105.2,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3090,520,4.8,419,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航563km，电池105.2kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
82,BMW,iX xDrive40,SUV,纯电,492000,659000,425,71.0,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3000,520,4.7,418,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航425km，电池71.0kWh，快充150kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
83,BMW,iX xDrive50,SUV,纯电,591000,793000,629,105.2,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3090,520,4.8,417,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航629km，电池105.2kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
84,BMW,iX xDrive50,SUV,纯电,596000,800000,630,105.2,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3090,520,4.8,416,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航630km，电池105.2kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com/en/models/bmw-i/ix/bmw-ix-highlights.html,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
85,BMW,iX M60,SUV,纯电,681000,914000,561,105.2,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3090,520,4.8,415,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航561km，电池105.2kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com/en/models/bmw-i/ix/bmw-ix-highlights.html,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
86,BMW,iX xDrive50,SUV,纯电,596000,800000,630,105.2,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3090,520,4.8,414,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航630km，电池105.2kWh，快充195kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com/en/models/bmw-i/ix/bmw-ix-highlights.html,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
87,BMW,iX1 xDrive30,SUV,纯电,476000,639000,438,64.7,32,5,awd,L2,公开规格未覆盖，按品牌与年份估算,3000,520,4.6,413,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航438km，电池64.7kWh，快充130kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
88,BMW,iX1 xDrive30,SUV,纯电,482000,646000,438,64.7,32,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3000,520,4.7,412,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航438km，电池64.7kWh，快充130kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
89,BMW,iX1 xDrive30,SUV,纯电,487000,653000,438,64.7,32,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3000,520,4.7,411,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航438km，电池64.7kWh，快充130kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
90,BMW,iX2 xDrive30,SUV,纯电,483000,648000,449,64.7,32,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3000,520,4.7,410,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航449km，电池64.7kWh，快充130kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
91,BMW,iX2 xDrive30,SUV,纯电,488000,655000,449,64.7,32,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3000,520,4.7,409,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航449km，电池64.7kWh，快充130kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
92,BMW,iX3 iX3,SUV,纯电,489000,656000,461,74.0,25,5,rwd,L2,公开规格未覆盖，按品牌与年份估算,3000,520,4.6,408,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航461km，电池74.0kWh，快充155kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
93,BMW,iX3 iX3,SUV,纯电,494000,663000,461,74.0,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,3000,520,4.7,407,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航461km，电池74.0kWh，快充155kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.bmw.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
94,Hyundai,IONIQ 5 Base,SUV,纯电,418000,561000,507,72.6,25,5,rwd,L2,公开规格未覆盖，按品牌与年份估算,2920,520,4.6,406,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航507km，电池72.6kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
95,Hyundai,IONIQ 5 AWD,SUV,纯电,428000,574000,480,72.6,25,5,awd,L2,公开规格未覆盖，按品牌与年份估算,2920,520,4.6,405,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航480km，电池72.6kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
96,Hyundai,IONIQ 5 Base,SUV,纯电,423000,568000,507,72.6,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2920,520,4.7,404,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航507km，电池72.6kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
97,Hyundai,IONIQ 5 AWD,SUV,纯电,434000,581000,480,72.6,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2920,520,4.7,403,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航480km，电池72.6kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
98,Hyundai,IONIQ 5 N,SUV,纯电,546000,732000,350,78.0,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2920,520,4.8,402,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航350km，电池78.0kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
99,Hyundai,IONIQ 5 Base,SUV,纯电,429000,575000,507,72.6,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2920,520,4.7,401,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航507km，电池72.6kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
100,Hyundai,IONIQ 5 AWD,SUV,纯电,439000,589000,480,72.6,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2920,520,4.7,400,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航480km，电池72.6kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
101,Hyundai,IONIQ 5 N,SUV,纯电,551000,739000,350,78.0,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2920,520,4.8,399,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航350km，电池78.0kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
102,Hyundai,IONIQ 6 Standard Range,轿车,纯电,401000,537000,429,50.0,25,5,rwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.6,398,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航429km，电池50.0kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
103,Hyundai,IONIQ 6 AWD,轿车,纯电,395000,530000,583,72.6,25,5,awd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.6,397,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航583km，电池72.6kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
104,Hyundai,IONIQ 6 Long Range,轿车,纯电,464000,623000,614,72.6,25,5,rwd,L2,公开规格未覆盖，按品牌与年份估算,2860,470,4.6,396,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航614km，电池72.6kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
105,Hyundai,IONIQ 6 Standard Range,轿车,纯电,406000,544000,429,50.0,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,395,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航429km，电池50.0kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
106,Hyundai,IONIQ 6 AWD,轿车,纯电,400000,537000,583,72.6,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,394,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航583km，电池72.6kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
107,Hyundai,IONIQ 6 Long Range,轿车,纯电,470000,630000,614,72.6,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,393,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航614km，电池72.6kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
108,Hyundai,IONIQ 6 Standard Range,轿车,纯电,411000,551000,429,50.0,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,392,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航429km，电池50.0kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
109,Hyundai,IONIQ 6 AWD,轿车,纯电,406000,544000,583,72.6,25,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,391,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航583km，电池72.6kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
110,Hyundai,IONIQ 6 Long Range,轿车,纯电,475000,637000,614,72.6,25,5,rwd,L2+,公开规格未覆盖，按品牌与年份估算,2860,470,4.7,390,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航614km，电池72.6kWh，快充220kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
111,Hyundai,IONIQ 9 Long Range AWD,SUV,纯电,581000,779000,620,99.5,18,5,awd,L2+,公开规格未覆盖，按品牌与年份估算,3010,520,4.8,389,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航620km，电池99.5kWh，快充350kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
112,Hyundai,Kona Electric Standard Range,SUV,纯电,413000,554000,305,36.0,32,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2780,520,4.6,388,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航305km，电池36.0kWh，快充100kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
113,Hyundai,Kona Electric Long Range,SUV,纯电,470000,630000,484,58.0,32,5,fwd,L2,公开规格未覆盖，按品牌与年份估算,2920,520,4.6,387,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2023年，WLTP续航484km，电池58.0kWh，快充100kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2023
114,Hyundai,Kona Electric Standard Range,SUV,纯电,419000,561000,305,36.0,32,5,fwd,L2+,公开规格未覆盖，按品牌与年份估算,2780,520,4.7,386,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航305km，电池36.0kWh，快充100kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
115,Hyundai,Kona Electric Long Range,SUV,纯电,475000,637000,484,58.0,32,5,fwd,L2+,公开规格未覆盖，按品牌与年份估算,2920,520,4.7,385,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2024年，WLTP续航484km，电池58.0kWh，快充100kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2024
116,Hyundai,Kona Electric Standard Range,SUV,纯电,424000,568000,305,36.0,32,5,fwd,L2+,公开规格未覆盖，按品牌与年份估算,2780,520,4.7,384,真实公开数据候选;海外新能源车型;续航补能评估,真实规格：2025年，WLTP续航305km，电池36.0kWh，快充100kW,价格、座椅、车身和智能化字段为规则补齐，正式商用前需接入更权威价格源核验,real_world_enriched,https://www.hyundai.com,100.0,price_min|price_max|seats|wheelbase|trunk_volume|safety_score|adas_level,2025
